wind_speed,Phys.par.C_shelter,Phys.par.Kz_ak,Phys.par.Kz_ak_ice,qual
1,0.15,0.03075216,0.000898,467.037005721653
0.988068819369673,0.16934046656791,0.0279546407350092,0.000956822502173257,514.257711074104
0.986784821510156,0.167209990066983,0.0274707617951766,0.000856841989853735,523.278860599221
0.850233808078156,0.17240289352209,0.0264182273741714,0.000794304502521849,541.114054324422
0.922422828276455,0.136022019432773,0.0319291286092963,0.00080495673860438,448.741442160173
0.872207580247644,0.158305851242012,0.0304436533589531,0.000763206738115279,474.281505291813
1.0929137689155,0.135778529644033,0.0303238811324201,0.000890057222776881,478.316463073367
0.837575923796582,0.136994940130543,0.036512445363957,0.000760067830376995,398.511632807338
0.818169769812983,0.128617446900271,0.0342980137620912,0.000737577643434846,419.805874139715
0.828480167122906,0.141151213588501,0.0361483340889212,0.000900266524225346,402.809297893778
0.80285427960277,0.143677401477253,0.0444958778677718,0.000877987911581165,365.338371258977
0.983146721322061,0.132170502361032,0.0453367582428418,0.000944314873194859,334.361474361884
0.965691873544157,0.137550126745664,0.0465324336852034,0.000938157456388429,330.660835038088
1.02761711296087,0.127655962723032,0.0493997691425943,0.000808060797381999,324.682646427147
1.13631357134248,0.111141423883421,0.0508291184839743,0.000882239976736552,315.016561898552
0.975504657534474,0.135344440344392,0.052395807268759,0.00101485523221168,329.089799194555
0.972598582765042,0.125905559606933,0.0413010643570403,0.000711289383184236,351.784131497512
0.99990869562163,0.111763325506559,0.0438920863113975,0.00100101103016189,336.645329349024
1.08957637692214,0.100032330706223,0.0486814862514766,0.000904983190585045,317.270865869122
1.11811002240526,0.1129633440814,0.0525273902867722,0.000790691218677121,314.133142564931
1.03823198567657,0.117280893888491,0.0468644687286332,0.000770388523359968,324.125127215177
1.15676336905544,0.109322300911086,0.0488620176021245,0.000950925019496992,315.723898761345
1.19998894151113,0.116947401118356,0.0525173245122288,0.00112538635668847,309.145499997599
1.0656013324262,0.102177798015684,0.0512253626317405,0.00116761107901511,318.135373650313
0.983406549793503,0.127883733421055,0.0531745316256763,0.00115088440199446,329.136189046721
1.12508206044228,0.129059913068134,0.0515405970320564,0.00136267666687552,312.67606997258
1.15959910221581,0.122380551992114,0.0524626601083835,0.000996642105781414,309.374333583229
1.15802493209021,0.105796971134589,0.0496598928202036,0.00115517923239732,314.084484111351
1.17287779296655,0.137450336516995,0.0462255705437685,0.00111847084092651,317.596225065855
1.16159702664787,0.111569200513787,0.0549636496113916,0.00104070114993864,312.273837259606
1.16314565044714,0.104122325063677,0.0522560378454796,0.00129851872115923,310.437249131669
1.11964430885469,0.116400115661726,0.051631360077012,0.0012450228022392,312.9459160377
1.03630814326385,0.111584124558844,0.0555849108459696,0.00113498741723299,353.319579818204
1.12770123346578,0.104992123625557,0.047489793741562,0.00126913872980415,319.781874970147
1.1449085577728,0.112152438426522,0.0486147959237811,0.00112447738678892,315.587811597583
1.112688481619,0.10040470464377,0.0468803272029626,0.00123803143720973,321.896318689548
1.19471223326138,0.127832711716915,0.0522077534810662,0.00108978693639862,310.048300366893
1.11914328459882,0.14607987851585,0.0502590428469136,0.00102404824734494,312.450206507839
1.0971547728551,0.149941734324812,0.0574860595467361,0.0010447237782264,327.320967054339
1.13463372447179,0.118386167895939,0.0540195317138035,0.000960526359972192,314.810367538741
0.899590629216726,0.132353117174458,0.0570819029241567,0.000909579443689368,399.874138128784
1.10755481077595,0.121187091665281,0.0537304418037457,0.000769302057372589,317.950138412864
1.01472813609772,0.119154121046387,0.0492303163164139,0.000842584316130315,323.863688970902
1.15948903169785,0.115045259800616,0.0554651304268473,0.000923744248977687,313.720395781711
1.08308730482194,0.118336110871424,0.0559415771999579,0.000921868277791415,324.376776374067
1.08966593844583,0.119188456140735,0.0528333965860339,0.000749410623020723,318.107185913111
1.03438492131854,0.122804071238531,0.0568917748946849,0.000840820393795497,331.537711456395
1.05356868704178,0.108352758591461,0.0573528245530954,0.00102714896299246,360.478618752321
1.16347676224677,0.142522297332036,0.0555944188708754,0.000818407134799317,314.218185391205
1.10676307874536,0.13932175812004,0.0595748279600599,0.000994532281554582,333.075202543785
1.02355871914788,0.116923138323688,0.0524176459076368,0.000955413145493424,323.733481054539
0.97993537611747,0.110261549961315,0.0567525215748974,0.00108633435654962,376.22853138783
1.18088466227702,0.11527932460434,0.0528014795965988,0.000795121763851734,307.830437001005
1.12845435775303,0.101924317954256,0.0564373677921027,0.000963749034715511,320.454527887205
1.19996235524595,0.113206425883769,0.052028998974655,0.000902725442076714,310.030723910514
1.17354622507022,0.125437445532638,0.0539471205123639,0.000736188553646454,309.962733826066
1.11567240070126,0.126296891623021,0.057627032647519,0.000823337988912923,325.922866075631
1.18260666737814,0.101718500529288,0.0502500535094594,0.000817453941034054,312.334390680643
1.01688437070195,0.112674554486254,0.0508438003112263,0.000678340768563171,325.043435761188
1.14553230003368,0.123330760049591,0.0458967279956156,0.000845014751797259,318.135734826081
0.987521801130697,0.117716092826617,0.0504351103726266,0.00061019211107655,328.097034930971
1.1441170318462,0.132029537664252,0.0551319951718692,0.000805568995105341,316.340249670708
1.06723557435886,0.121705154908074,0.0516811142796148,0.000804748332516905,319.413853156413
1.14004467655981,0.144772144735914,0.0525266359172521,0.000779361375482891,311.142829271093
1.18987775695902,0.151442558222477,0.0516074935620061,0.000869771917312266,306.678485703461
1.04975411002542,0.161524538684494,0.0535913054108048,0.000812975092798544,323.226868051253
1.16184102945558,0.140430074244661,0.0469574606353938,0.000806182024497604,317.865392129479
1.15855772152376,0.135665114147713,0.0519966565217561,0.00086006625911939,309.434472575068
1.05901293679549,0.141583670173816,0.0516047871511869,0.000937241919403597,320.845607139055
1.11887563150304,0.146825435759398,0.0492217732966104,0.00097741908463309,313.560873276981
1.19428209740094,0.175029424405964,0.0484665091123634,0.000809267535720392,306.001283874664
1.11754522333474,0.176370288523365,0.0475449300506943,0.000909224884409323,315.311852804718
1.08361285168953,0.187275717939097,0.0493409425000473,0.000811849350254035,320.248417784883
1.0024709724653,0.196518879054849,0.045557569389701,0.000706444056887213,334.789685049754
1.09592663162368,0.180716464847182,0.0537603236626177,0.000747515023148396,316.729701315766
1.12926191976099,0.163397898433545,0.0465479456098443,0.000680740593630958,321.465175086089
1.18561714418435,0.192801557835251,0.0534446671931911,0.000762471990174989,309.247763561906
1.03829498888478,0.190633155280189,0.049991538057286,0.000810351843982839,322.275915509057
1.12752557260836,0.178608157233467,0.0491316704018573,0.000926140029816482,312.557719543566
1.09370082284318,0.173833365905492,0.049894013009291,0.000907764547719629,317.51633162675
1.09258330698777,0.182065975709076,0.044212247298093,0.000752363520494331,331.626878055734
1.13544827836253,0.161391029064602,0.0478915266532704,0.000745524792592806,313.212479484198
1.19074103828074,0.17233232374419,0.0490200350051931,0.000671024850210525,310.506796981518
1.1961728154287,0.134860757209324,0.0505770925640752,0.000915501219085506,309.711773187612
1.17552643951729,0.142115170714461,0.04550806249049,0.000876448949749238,319.763359252944
1.18721065777211,0.158805032109929,0.0490240786668657,0.000826515998551469,311.539799845696
1.13850527273224,0.142255010491379,0.0492745599581795,0.00076162413195312,315.918820669184
1.12434901870266,0.155345804088933,0.0536726172528358,0.000853141692694005,318.214298721823
1.17642478845073,0.180810821927971,0.049248919994731,0.000863704103580434,312.066005310613
1.14813174756863,0.189162456020049,0.0516766364211679,0.000891093348988928,311.139716286449
1.13012540156326,0.163454121420903,0.0449538580791285,0.000688735027923811,325.678343469864
1.1339744053474,0.177954775962922,0.0474404991634953,0.000780057440302193,313.362464547801
1.05796289819578,0.143466610465326,0.0516798157194765,0.000772166842440347,320.89384814694
1.17513065575554,0.171524753401441,0.049876787005997,0.000825169190537216,309.956718417918
1.15568712475831,0.181561025949529,0.0497274934152273,0.000917341546528733,313.00834095857
0.996087628865119,0.177477285402041,0.04407638099378,0.000649218218200522,337.044206754753
1.18976114969991,0.159998710640815,0.0544093859397266,0.000822061314894213,310.127856521905
1.12431567364277,0.19345577873676,0.0487503689205041,0.000815177332181219,313.737741991752
1.10853365155607,0.181138844459396,0.0497795028420862,0.000877671876928628,315.305085252324
1.12902442695777,0.170819821388443,0.0451356957488419,0.000812968932360948,325.346802247014
1.1622359432663,0.170181751658971,0.0488904389668971,0.000804738934224434,311.256959510454
1.19759326246254,0.161337353082365,0.0542504998037463,0.000741467745605616,309.07685614538
1.11435111610638,0.175657515744792,0.0528620794979779,0.000665682564752432,317.666575562886
1.19597933334625,0.176550816891653,0.0502323880668294,0.000740401534451044,309.008049659947
1.19088195330505,0.174633240707356,0.051341661412333,0.000675933676625099,308.854555807104
1.11717263888188,0.1697795395674,0.0525712556912047,0.00065073757934084,317.359252722231
1.10030405768391,0.174341011205068,0.0500461842090166,0.000815875826922016,316.981944656899
1.19424324408921,0.173293168937966,0.050420921054901,0.000689490650288937,309.618525276575
1.10779325385529,0.185584190553732,0.0445482376348208,0.0006905669854124,329.586697808396
1.18060796624154,0.163923937034972,0.0520055592051242,0.000652771675875658,305.904079188135
1.12257759759812,0.152962452156776,0.0566039930350781,0.000954129799286378,319.989349165102
1.05423238361903,0.172877659868861,0.0525683377118996,0.0007159821226786,321.649094581417
1.11205238243397,0.168903789850402,0.0507242372406395,0.000614591154848311,315.022325140864
1.1680850871527,0.18077091125352,0.0523353584493722,0.000684479574170599,309.597591036949
1.18040685283423,0.168689872158643,0.0493363629831879,0.000728213805858404,311.712501517732
1.13226721790355,0.156649318716864,0.0425290936456227,0.000797548731305772,335.968156826377
1.16017179841622,0.177517715258874,0.0425556346776789,0.000677998491965224,334.364344868581
1.19839570686308,0.191898235998898,0.0447548453527621,0.000727394188613171,320.521025872262
1.1241101540295,0.171536117786652,0.0489449153270896,0.000770786001838297,312.967974786379
1.16825724537711,0.167917269499326,0.0477673611885256,0.0008329163521232,314.946403877098
1.05868856016227,0.154970487264842,0.05757489338147,0.000723649715042822,331.564210771335
1.08970340847129,0.150446897385781,0.045280707949441,0.000656394776890036,325.590076669323
1.13412201933977,0.197090950032177,0.050611571438758,0.000797169599291502,312.583481211673
1.13827042827202,0.198814621851989,0.0546564641419174,0.000781136905056501,317.334974389269
1.01866521871035,0.196878746507408,0.0478786185910461,0.000777515498762203,324.239107433198
1.13675241676341,0.170133869675681,0.0484192944528108,0.000753539908432491,316.496618029107
1.01645448088027,0.153459008004301,0.0498006320973875,0.000708026312721516,325.191281478317
1.08161089293327,0.149238702192837,0.0465268772879815,0.00077253945887381,320.46383238628
1.05550029706071,0.161156401820944,0.0505240778978369,0.000631334930364884,321.851673833985
1.00795542018712,0.162106317699596,0.0502114154602019,0.000742863789560739,325.632385539514
1.08714690539613,0.195441141258358,0.045574421264551,0.000741519461716082,323.0786032639
1.16117162201765,0.153940871094443,0.0476143077130053,0.00080312947645674,316.215869803203
1.14739496670254,0.163096338370963,0.0454883296082231,0.000777493424702701,322.356996819672
1.1862079056607,0.148554681250007,0.048353441601111,0.00082804101169902,310.950522112438
1.04995794663042,0.134381451559357,0.0481616613915578,0.000802832411102611,321.072011884555
1.15021768946057,0.132978460530653,0.0534429967527907,0.000920844726964297,311.552935023482
1.04384551561807,0.113191529157539,0.0539262871400288,0.000987699444820391,323.966602136896
1.15192275039891,0.135835208046539,0.0489702198077246,0.000977789484867151,315.039615916944
0.881233474195071,0.123755311613665,0.0531749197881373,0.00091185914367339,376.765720803078
1.15904935403595,0.135980946665778,0.055240634440035,0.000836034437706315,313.769892095019
1.13032443012067,0.108706637488587,0.0578711846268226,0.00081783519518481,324.663982022798
0.944441254766913,0.140086005749275,0.0517594891776693,0.000919165473862154,331.926763214797
1.00238261794982,0.14084108198469,0.0577714382396544,0.000911553250387722,377.815699092681
1.13346477510832,0.121573459812299,0.0529437214553179,0.000972660487259185,312.693257248884
0.999683934662666,0.122001092342756,0.0523518955931036,0.00100041158797566,325.67978310018
0.99186362154703,0.138645545528158,0.0560029089795846,0.00101309478863747,368.142653362976
0.991998566905008,0.112505293420269,0.0512223300901809,0.000910939145520755,327.027168094329
1.16228248319084,0.134553297543633,0.0549239890411273,0.000976401671969585,312.284372220582
1.14063085551004,0.136948794587717,0.05537214959798,0.00103427333166177,317.70167531154
1.18902773300565,0.129681749060435,0.0515777175373962,0.00102018497211883,310.388741689918
1.14893941461319,0.134293237285591,0.0434615073846326,0.00102101959175836,330.970884518827
1.17828086614176,0.1212073954151,0.0508260932669835,0.00108891774116882,312.120572219638
1.16862423290913,0.12553908811032,0.0607875227918425,0.00104291285790992,330.637843018779
1.08658191085115,0.121693961281385,0.0486922316231986,0.00109253815293149,316.882673492349
1.1564444225042,0.122022916804593,0.051266967025976,0.00101848336333622,310.025744186912
1.18466241489568,0.124082197116459,0.0532583997981005,0.00113288961931231,309.566060661189
1.10995256774667,0.141315105813582,0.0520748738346669,0.00111610718965481,315.892226809545
0.988725019359656,0.121455432014357,0.0506631875388797,0.00110974048278867,327.378304448863
1.14379985274379,0.120313278720349,0.0556408261494389,0.00105615578176548,317.76119824237
1.17993474491554,0.127774091113401,0.0467328541109257,0.00105390808573878,316.230031764468
1.15537222791186,0.133317381709938,0.0572796587380225,0.00129139858173742,321.106343377743
1.09939769334621,0.15801381973837,0.0535344125444017,0.00116448546369182,316.484330888211
1.07735216692003,0.153121936277746,0.0532159047321555,0.00122817285449308,318.031292443789
1.09792760466171,0.166943506166069,0.054530795043968,0.00101868797503884,320.352653969768
1.19748388604665,0.160713412185991,0.052823797978128,0.00119287420040679,305.407184991325
1.19968703160122,0.153576190837572,0.0571514960551246,0.00131874947792085,315.138466749906
1.14850028550627,0.163313707632493,0.0517382379562571,0.001164910201241,309.728162200486
1.097805305016,0.153450950982932,0.0524369882686087,0.00117260694145276,318.082131238768
1.00049853527779,0.171912523554282,0.0537940958949054,0.00119693118682635,327.554127571537
1.03324362906237,0.152738452477781,0.0517571380387677,0.00113002924908826,323.502909584973
1.13248586993304,0.153528922755151,0.0494518975036588,0.00109418266779688,312.111337458894
1.07959669091101,0.19932288295852,0.0521016297183632,0.00118215820377448,316.264329516918
1.16449576715873,0.167572589812115,0.0492488110792383,0.00104557742959959,311.809157885046
1.01295040079634,0.156837287345473,0.0480172771894227,0.000990459302917573,324.811810784021
1.09006677405739,0.159300922014321,0.0488337828119889,0.00108209105427593,316.202423720308
1.03335011708539,0.153641750181875,0.0501074395510404,0.00092392727927318,320.5536305814
1.06240195989562,0.179961319902636,0.0473187241095656,0.00104154694309185,323.363910285419
1.15612580923673,0.184166190617838,0.0493016395584608,0.00108794635353141,313.484939507084
1.04408076340912,0.179451396349491,0.04523598162262,0.00105454069932977,327.6494807899
1.16624495847659,0.161600768418731,0.0467301751185075,0.00124497507508348,317.018075471656
1.02096657596192,0.187240883644354,0.0477592827687161,0.00101763255161888,324.06890088756
1.04418886489578,0.185553298682256,0.052980074463319,0.00105393604200785,323.229440340151
1.07159413617121,0.19254766096941,0.0521630711259132,0.000848521278693573,316.902190698968
1.12227257374534,0.159386785907868,0.0504791799987473,0.00105724674882969,311.941764669266
1.14066920180302,0.143916428363667,0.0490896013499476,0.0010062655684688,315.730072476641
1.19867741223812,0.134916218325666,0.0494011519193205,0.00101605953654386,304.067479011039
1.17950380089675,0.142503020561973,0.0503953713247148,0.000886621842854919,311.170115161064
1.16777972799396,0.150781447160756,0.0513283124519687,0.00103985894728781,306.414119867626
1.11072703594504,0.115077883261408,0.0486632116241862,0.00113189812268175,314.501272987134
1.15540371454522,0.140163703541945,0.0480651165811319,0.00100680058354294,315.692102091507
1.14227809969391,0.140235264724463,0.0446589987087986,0.00112021571373194,321.127046369372
